"","date","px_last","px_volume","log_ret","ticker"
"76",2014-01-17,23.45,523,-0.00127850006760744,"mill_d"
"77",2014-01-21,23.52,5362,0.00298062813813793,"mill_d"
"78",2014-01-22,23.4,2507,-0.00511510066677046,"mill_d"
"79",2014-01-23,23.6,4240,0.0085106896679088,"mill_d"
"80",2014-01-24,23.24,5338,-0.0153717800478543,"mill_d"
"81",2014-01-27,23.2,4525,-0.00172265331144583,"mill_d"
"82",2014-01-28,23.5,31564,0.012848142477849,"mill_d"
"83",2014-01-29,23.85,245,0.0147837961842368,"mill_d"
"84",2014-01-30,23.61,2625,-0.0101138662369289,"mill_d"
"85",2014-01-31,23.9,9728,0.0122081078400438,"mill_d"
"86",2014-02-03,23.75,5400,-0.0062959284568147,"mill_d"
"87",2014-02-04,23.71,4525,-0.00168563040333636,"mill_d"
"88",2014-02-05,23.8,9797,0.00378868060011506,"mill_d"
"89",2014-02-06,23.979,8610,0.00749286663456239,"mill_d"
"90",2014-02-07,23.86,2262,-0.0049750306422216,"mill_d"
"91",2014-02-10,23.92,5278,0.00251151241266134,"mill_d"
"92",2014-02-11,24,7629,0.0033389012655145,"mill_d"
"93",2014-02-12,23.6,8338,-0.0168071183163812,"mill_d"
"94",2014-02-13,23.672,1200,0.00304620306634407,"mill_d"
"95",2014-02-14,23.88,5550,0.00874837342649259,"mill_d"
"96",2014-02-18,23.85,6760,-0.00125707119005103,"mill_d"
"97",2014-02-19,23.85,2837,0,"mill_d"
"98",2014-02-20,23.82,4760,-0.00125865340719633,"mill_d"
"99",2014-02-21,23.8,990,-0.000839983249724785,"mill_d"
"100",2014-02-24,23.53,4862,-0.0114093779381581,"mill_d"
"101",2014-02-25,23.75,3699,0.00930632774137941,"mill_d"
"102",2014-02-26,23.4,1673,-0.0148465081169946,"mill_d"
"103",2014-02-27,23.79,8383,0.0165293019512105,"mill_d"
"104",2014-02-28,23.52,8488,-0.01141420128444,"mill_d"
"105",2014-03-03,23.68,3179,0.00677968698537867,"mill_d"
"106",2014-03-04,23.85,5026,0.0071534073185453,"mill_d"
"107",2014-03-05,23.87,2100,0.000838223016388362,"mill_d"
"108",2014-03-06,24.04,8060,0.0070966693162684,"mill_d"
"109",2014-03-07,23.905,3493,-0.00563146758894018,"mill_d"
"110",2014-03-10,23.85,5100,-0.00230342474371659,"mill_d"
"111",2014-03-11,23.6,5630,-0.0105375053027856,"mill_d"
"112",2014-03-12,23.73,912,0.00549335841610743,"mill_d"
"113",2014-03-13,24,17003,0.0113137599002737,"mill_d"
"114",2014-03-14,23.95,25026,-0.00208550649102168,"mill_d"
"115",2014-03-17,23.65,15192,-0.0126052089189823,"mill_d"
"116",2014-03-18,24.02,5565,0.0155237017138958,"mill_d"
"117",2014-03-19,24.14,5030,0.00498339901754807,"mill_d"
"118",2014-03-20,23.81,5559,-0.0137645551706145,"mill_d"
"119",2014-03-21,23.701,13987,-0.00458841915500452,"mill_d"
"120",2014-03-24,24.2,9904,0.0208353918188742,"mill_d"
"121",2014-03-25,24.32,6710,0.00494642393532541,"mill_d"
"122",2014-03-26,24.13,9325,-0.0078431774610257,"mill_d"
"123",2014-03-27,24.04,21292,-0.00373676996993355,"mill_d"
"124",2014-03-28,24.12,3835,0.00332226219197773,"mill_d"
"125",2014-03-31,24.22,6675,0.00413736626596162,"mill_d"
"126",2014-04-01,24.15,11817,-0.00289435802636451,"mill_d"
"127",2014-04-02,24.289,28200,0.00573919286259006,"mill_d"
"128",2014-04-03,24.411,14265,0.00501027742145821,"mill_d"
"129",2014-04-04,24.25,14175,-0.00661723299913808,"mill_d"
"130",2014-04-07,24.15,11391,-0.00413223728491019,"mill_d"
"131",2014-04-08,24.3,1143,0.00619197024792095,"mill_d"
"132",2014-04-09,24.43,4001,0.00533553492314631,"mill_d"
"133",2014-04-10,24.399,1859,-0.00126973741690106,"mill_d"
"134",2014-04-11,24.3,5066,-0.00406579750624525,"mill_d"
"135",2014-04-14,24.56,10347,0.0106427529324389,"mill_d"
"136",2014-04-15,24.46,9034,-0.00407997301991525,"mill_d"
"137",2014-04-16,24.56,3239,0.00407997301991525,"mill_d"
"138",2014-04-17,24.6,13021,0.00162733965937534,"mill_d"
"139",2014-04-21,24.7,17749,0.00405680069561454,"mill_d"
"140",2014-04-22,24.7,46590,0,"mill_d"
"141",2014-04-23,24.7,17340,0,"mill_d"
"142",2014-04-24,24.54,24377,-0.00649880435116623,"mill_d"
"143",2014-04-25,24.49,4984,-0.0020395683186889,"mill_d"
"144",2014-04-28,24.548,7789,0.00236551356277426,"mill_d"
"145",2014-04-29,24.51,16348,-0.00154918698682938,"mill_d"
"146",2014-04-30,24.4,12722,-0.00449806524086505,"mill_d"
"147",2014-05-01,24.59,11285,0.00775672392894489,"mill_d"
"148",2014-05-02,24.69,7428,0.00405844712898684,"mill_d"
"149",2014-05-05,24.65,6467,-0.00162140286838897,"mill_d"
"150",2014-05-06,25,24542,0.0140989243795016,"mill_d"
"151",2014-05-07,24.9,153399,-0.00400802139753864,"mill_d"
"152",2014-05-08,24.95,1968,0.00200601872686557,"mill_d"
"153",2014-05-09,24.93,6104,-0.000801924662061193,"mill_d"
"154",2014-05-12,25.12,14420,0.00759244406453163,"mill_d"
"155",2014-05-13,24.46,9718,-0.0266252113409715,"mill_d"
"156",2014-05-14,24.49,9509,0.00122574070504999,"mill_d"
"157",2014-05-15,24.45,14719,-0.00163465504319538,"mill_d"
"158",2014-05-16,24.5,3675,0.00204290162980048,"mill_d"
"159",2014-05-19,24.45,2221,-0.00204290162980048,"mill_d"
"160",2014-05-20,24.38,7482,-0.0028670918677558,"mill_d"
"161",2014-05-21,24.3,20513,-0.00328677370662245,"mill_d"
"162",2014-05-22,24.28,5808,-0.000823384155205442,"mill_d"
"163",2014-05-23,24.32,3256,0.0016460909066689,"mill_d"
"164",2014-05-27,24.25,4411,-0.00288243971447422,"mill_d"
"165",2014-05-28,24.3,6590,0.00205973296301076,"mill_d"
"166",2014-05-29,24.07,9317,-0.00951009855152218,"mill_d"
"167",2014-05-30,24.28,5687,0.00868671439631674,"mill_d"
"168",2014-06-02,24.37,7136,0.00369990144581767,"mill_d"
"169",2014-06-03,24.48,8336,0.00450359000701051,"mill_d"
"170",2014-06-04,24.69,3940,0.00854184571296246,"mill_d"
"171",2014-06-05,24.67,1857,-0.000810372815822635,"mill_d"
"172",2014-06-06,24.67,3957,0,"mill_d"
"173",2014-06-09,24.64,1900,-0.00121679187594648,"mill_d"
"174",2014-06-10,24.76,17292,0.00485830915107677,"mill_d"
"175",2014-06-11,24.87,14091,0.00443280999891771,"mill_d"
"176",2014-06-12,25.07,2568,0.00800965435488887,"mill_d"
"177",2014-06-13,25,10939,-0.00279608730200165,"mill_d"
"178",2014-06-16,25,2000,0,"mill_d"
"179",2014-06-17,25,7010,0,"mill_d"
"180",2014-06-18,25.09,3331,0.00359353551013042,"mill_d"
"181",2014-06-19,25.14,5580,0.00199084278377049,"mill_d"
"182",2014-06-20,25,4238,-0.0055843782939009,"mill_d"
"183",2014-06-23,25,7361,0,"mill_d"
"184",2014-06-24,25.4,10753,0.0158733491562901,"mill_d"
"185",2014-06-25,25.4,7937,0,"mill_d"
"186",2014-06-26,25.4,13450,0,"mill_d"
"187",2014-06-27,25.5,1474,0.00392927813988964,"mill_d"
"188",2014-06-30,25.62,9974,0.00469484430420808,"mill_d"
"189",2014-07-01,26.32,9084,0.0269558099885279,"mill_d"
"190",2014-07-02,26.19,7187,-0.00495144793749569,"mill_d"
"191",2014-07-03,26.19,739,0,"mill_d"
"192",2014-07-07,25.89,18569,-0.0115208647561742,"mill_d"
"193",2014-07-08,25.88,24099,-0.000386324130746463,"mill_d"
"194",2014-07-09,25.93,200,0.00193012991787311,"mill_d"
"195",2014-07-10,25.87,700,-0.00231660335263539,"mill_d"
"196",2014-07-11,25.85,612,-0.000773395243499397,"mill_d"
"197",2014-07-14,25.79,6766,-0.00232378106118469,"mill_d"
"198",2014-07-15,25.83,14199,0.00154978721449561,"mill_d"
"199",2014-07-16,25.68,27375,-0.00582412828598855,"mill_d"
"200",2014-07-17,25.56,1376,-0.0046838493124266,"mill_d"
"201",2014-07-18,25.5,6740,-0.00235017734495369,"mill_d"
"202",2014-07-21,25.45,9943,-0.00196270916784869,"mill_d"
"203",2014-07-22,25.463,1100,0.000510675084262502,"mill_d"
"204",2014-07-23,25.47,117234,0.000274870910571323,"mill_d"
"205",2014-07-24,25.55,4451,0.00313602765834808,"mill_d"
"206",2014-07-25,25.36,7300,-0.00746418708068841,"mill_d"
"207",2014-07-28,25.49,2840,0.00511308881899897,"mill_d"
"208",2014-07-29,25.4,4287,-0.00353704436353341,"mill_d"
"209",2014-07-30,25.45,1850,0.00196656897204095,"mill_d"
"210",2014-07-31,25.47,3375,0.000785545994833825,"mill_d"
"211",2014-08-01,25.45,5131,-0.000785545994833825,"mill_d"
"212",2014-08-04,25.379,4235,-0.00279368258976476,"mill_d"
"213",2014-08-05,25.48,8759,0.00397177029719575,"mill_d"
"214",2014-08-07,25.5,7308,0.000784621460417689,"mill_d"
"215",2014-08-08,25.505,9119,0.000196059210509691,"mill_d"
"216",2014-08-11,25.59,15750,0.00332713879680746,"mill_d"
"217",2014-08-12,25.58,12011,-0.000390854021000919,"mill_d"
"218",2014-08-13,24.79,13391,-0.0313704501035974,"mill_d"
"219",2014-08-14,24.89,9076,0.00402577033240137,"mill_d"
"220",2014-08-15,25,9777,0.00440970848870004,"mill_d"
"221",2014-08-18,25,7300,0,"mill_d"
"222",2014-08-19,25,8034,0,"mill_d"
"223",2014-08-20,24.57,152355,-0.0173496383351126,"mill_d"
"224",2014-08-21,24.35,158266,-0.00899433700448915,"mill_d"
"225",2014-08-22,24.48,82588,0.00532460811552671,"mill_d"
"226",2014-08-25,24.65,61088,0.00692044284457349,"mill_d"
"227",2014-08-26,24.83,109299,0.00727569903137626,"mill_d"
"228",2014-08-27,24.75,17354,-0.00322711050537583,"mill_d"
"229",2014-08-28,24.6,23000,-0.00607904607638243,"mill_d"
"230",2014-08-29,24.75,32837,0.00607904607638243,"mill_d"
"231",2014-09-02,24.66,38750,-0.00364299127850121,"mill_d"
"232",2014-09-03,24.56,23361,-0.00406339445725656,"mill_d"
"233",2014-09-04,24.38,43607,-0.00735597922581643,"mill_d"
"234",2014-09-05,24.52,20408,0.00572598701488536,"mill_d"
"235",2014-09-08,24.48,13641,-0.00163265342388508,"mill_d"
"236",2014-09-09,24.5,23861,0.000816659906555994,"mill_d"
"237",2014-09-10,24.5,19997,0,"mill_d"
"238",2014-09-11,24.5,54452,0,"mill_d"
"239",2014-09-12,24.565,37226,0.00264954806993023,"mill_d"
"240",2014-09-15,24.8,44413,0.00952098755032482,"mill_d"
"241",2014-09-16,24.8,24636,0,"mill_d"
"242",2014-09-17,24.74,30725,-0.00242228620659457,"mill_d"
"243",2014-09-18,24.71,33364,-0.00121334696382336,"mill_d"
"244",2014-09-19,24.61,26135,-0.00405515559755409,"mill_d"
"245",2014-09-22,24.77,31418,0.00648037909830368,"mill_d"
"246",2014-09-23,24.63,31719,-0.00566803136882177,"mill_d"
"247",2014-09-24,24.73,33742,0.00405186940087843,"mill_d"
"248",2014-09-25,24.701,5722,-0.00117335288896303,"mill_d"
"249",2014-09-26,24.83,2939,0.00520887087571342,"mill_d"
"250",2014-09-29,24.822,13945,-0.000322242812746065,"mill_d"
"251",2014-09-30,24.867,42085,0.0018112665701695,"mill_d"
"252",2014-10-01,24.9,26709,0.00132618019316322,"mill_d"
"253",2014-10-02,24.84,56384,-0.00241254640538413,"mill_d"
"254",2014-10-03,24.92,12325,0.00321543685397474,"mill_d"
"255",2014-10-06,24.8,21526,-0.00482704074831597,"mill_d"
"256",2014-10-07,24.61,7355,-0.00769078876797202,"mill_d"
"257",2014-10-08,24.6,35584,-0.000406421464647533,"mill_d"
"258",2014-10-09,24.52,21798,-0.00325733187030641,"mill_d"
"259",2014-10-10,23.94,64253,-0.0239384109381833,"mill_d"
"260",2014-10-13,21.21,52080,-0.121077931553236,"mill_d"
"261",2014-10-14,18.75,103291,-0.123279016160172,"mill_d"
"262",2014-10-15,19.39,87035,0.0335637168381409,"mill_d"
"263",2014-10-16,21.489,43087,0.102783707045863,"mill_d"
"264",2014-10-17,22.44,19405,0.0433039043540719,"mill_d"
"265",2014-10-20,22.45,11777,0.000445533533767417,"mill_d"
"266",2014-10-21,23.25,14504,0.0350145178451022,"mill_d"
"267",2014-10-22,22.5,13640,-0.0327898228229913,"mill_d"
"268",2014-10-23,23.2,15221,0.0306369694618902,"mill_d"
"269",2014-10-24,22.9,10842,-0.0130153681120704,"mill_d"
"270",2014-10-27,21.93,30813,-0.0432813481303973,"mill_d"
"271",2014-10-28,21.32,33214,-0.0282099631321531,"mill_d"
"272",2014-10-29,21.62,39257,0.0139732129134185,"mill_d"
"273",2014-10-30,22.18,20275,0.0255721697111588,"mill_d"
"274",2014-10-31,22.33,14754,0.00674008392984549,"mill_d"
"275",2014-11-03,22.101,13780,-0.0103082094832803,"mill_d"
"276",2014-11-04,21.66,30636,-0.0201556147959416,"mill_d"
"277",2014-11-05,22.32,8027,0.0300158959402657,"mill_d"
"278",2014-11-06,22.67,7775,0.0155593270063275,"mill_d"
"279",2014-11-07,22.84,4441,0.00747092026837182,"mill_d"
"280",2014-11-10,22.6,12789,-0.0105634785095692,"mill_d"
"281",2014-11-11,22.87,14707,0.0118761017564495,"mill_d"
"282",2014-11-12,22.5,3048,-0.0163106988243156,"mill_d"
"283",2014-11-13,22,24260,-0.0224728558520582,"mill_d"
"284",2014-11-14,22.03,19464,0.00136270745593592,"mill_d"
"285",2014-11-17,21.549,30814,-0.022075749053478,"mill_d"
"286",2014-11-18,21.24,21768,-0.0144432153870362,"mill_d"
"287",2014-11-19,21.11,19102,-0.00613933451350857,"mill_d"
"288",2014-11-20,21.429,12392,0.0149982829807156,"mill_d"
"289",2014-11-21,21.15,26848,-0.0131052393486581,"mill_d"
"290",2014-11-24,20.925,11991,-0.0106952891167476,"mill_d"
"291",2014-11-25,20.22,9766,-0.034272402783214,"mill_d"
"292",2014-11-26,19.21,21308,-0.05124123681186,"mill_d"
"293",2014-11-28,16.35,26011,-0.161203079437203,"mill_d"
"294",2014-12-01,16.48,87908,0.00791962713806305,"mill_d"
"295",2014-12-02,17.3,41588,0.0485589770224077,"mill_d"
"296",2014-12-03,17.76,69051,0.0262422360602907,"mill_d"
"297",2014-12-04,15.35,37830,-0.145833263530818,"mill_d"
"298",2014-12-05,13.24,121586,-0.147872923524344,"mill_d"
"299",2014-12-08,10,78440,-0.280657457514816,"mill_d"
"300",2014-12-09,12.75,77549,0.242946178610389,"mill_d"
"301",2014-12-10,12.02,77171,-0.0589593424973738,"mill_d"
"302",2014-12-11,11.6,81288,-0.0355668309947426,"mill_d"
"303",2014-12-12,10.6,97244,-0.0901510969942976,"mill_d"
"304",2014-12-15,8,131544,-0.281412459438186,"mill_d"
"305",2014-12-16,8.1,120049,0.0124225199985575,"mill_d"
"306",2014-12-17,8.24,168184,0.017136282242987,"mill_d"
"307",2014-12-18,8.47,189269,0.0275301647425827,"mill_d"
"308",2014-12-19,8.67,230423,0.0233382821284875,"mill_d"
"309",2014-12-22,7.99,183329,-0.0816780310142673,"mill_d"
"310",2014-12-23,7.7,147873,-0.036970430918545,"mill_d"
"311",2014-12-24,7.78,55627,0.0103360093306621,"mill_d"
"312",2014-12-26,7.75,96389,-0.00386349482504489,"mill_d"
"313",2014-12-29,7.75,133298,0,"mill_d"
"314",2014-12-30,7.73,141004,-0.00258398076592492,"mill_d"
"315",2014-12-31,7.7,74710,-0.00388853373969233,"mill_d"
"316",2015-01-02,8.89,32751,0.143706720666175,"mill_d"
"317",2015-01-05,8.42,57739,-0.0543172212715781,"mill_d"
"318",2015-01-06,8.33,22749,-0.0107463720754839,"mill_d"
"319",2015-01-07,8.43,23737,0.0119333158350128,"mill_d"
"320",2015-01-08,8.89,29129,0.0531302775120492,"mill_d"
"321",2015-01-09,10.8,55920,0.194619084604361,"mill_d"
"322",2015-01-12,10.15,37465,-0.0620724286423777,"mill_d"
"323",2015-01-13,9.8,12832,-0.0350913198112699,"mill_d"
"324",2015-01-14,9.06,54322,-0.0785132656216385,"mill_d"
"325",2015-01-15,8.32,31466,-0.0852068652217706,"mill_d"
"326",2015-01-16,8.15,73717,-0.0206443275803458,"mill_d"
"327",2015-01-20,7.48,54729,-0.0857851352663856,"mill_d"
"328",2015-01-21,7.5,63711,0.00267022855587884,"mill_d"
"329",2015-01-22,7.4,54204,-0.0134230203321404,"mill_d"
"330",2015-01-23,7.25,63340,-0.0204785313435409,"mill_d"
"331",2015-01-26,7.98,179029,0.095936942595134,"mill_d"
"332",2015-01-27,8.57,220919,0.0713293211479713,"mill_d"
"333",2015-01-28,8.15,81796,-0.0502498053569171,"mill_d"
"334",2015-01-29,9.13,73042,0.113547767354106,"mill_d"
"335",2015-01-30,11.01,165589,0.187238256127711,"mill_d"
"336",2015-02-02,13.35,207971,0.19271243411167,"mill_d"
"337",2015-02-03,15.2,100423,0.129779043005972,"mill_d"
"338",2015-02-04,14.36,62325,-0.0568488642321525,"mill_d"
"339",2015-02-05,14.82,31604,0.031531056247863,"mill_d"
"340",2015-02-06,14.81,15007,-0.000674991588233809,"mill_d"
"341",2015-02-09,15.89,70958,0.0703873522689173,"mill_d"
"342",2015-02-10,15.48,51558,-0.0261411123870436,"mill_d"
"343",2015-02-11,13.84,45916,-0.111985917972057,"mill_d"
"344",2015-02-12,12.55,167650,-0.0978422846117306,"mill_d"
"345",2015-02-13,12.025,139074,-0.0427328495859682,"mill_d"
"346",2015-02-17,12,61191,-0.00208116620382448,"mill_d"
"347",2015-02-18,11.75,28368,-0.0210534091978323,"mill_d"
"348",2015-02-19,11.55,34727,-0.0171678036223653,"mill_d"
"349",2015-02-20,11.5,41392,-0.00433840159859855,"mill_d"
"350",2015-02-23,10.27,105421,-0.113120011428737,"mill_d"
"351",2015-02-24,11.45,29250,0.108762706059782,"mill_d"
"352",2015-02-25,11.74,19050,0.0250120843997017,"mill_d"
"353",2015-02-26,11.92,18817,0.0152158472372532,"mill_d"
"354",2015-02-27,12.94,16998,0.0821056274355509,"mill_d"
"355",2015-03-02,12.79,36592,-0.0116596734820034,"mill_d"
"356",2015-03-03,13.85,65039,0.0796216170425965,"mill_d"
"357",2015-03-04,13.84,19768,-0.000722282443823996,"mill_d"
"358",2015-03-05,13.59,10156,-0.0182287220264712,"mill_d"
"359",2015-03-06,13.5,13327,-0.00664454271866877,"mill_d"
"360",2015-03-09,12.77,9750,-0.0555910153999357,"mill_d"
"361",2015-03-10,11.59,24644,-0.0969560126927878,"mill_d"
"362",2015-03-11,10.8,54104,-0.0705965232214862,"mill_d"
"363",2015-03-12,9.99,156160,-0.0779615414697119,"mill_d"
"364",2015-03-13,8.8,85661,-0.126832871176301,"mill_d"
"365",2015-03-16,8.31,56668,-0.0572921126168042,"mill_d"
"366",2015-03-17,8.79,48490,0.0561551028297287,"mill_d"
"367",2015-03-18,9.55,52215,0.0829264427955536,"mill_d"
"368",2015-03-19,8.78,27498,-0.0840647468456139,"mill_d"
"369",2015-03-20,8.828,20618,0.00545208074746473,"mill_d"
"370",2015-03-23,8.8,15509,-0.00317676691032887,"mill_d"
"371",2015-03-24,8.43,20597,-0.0429549494703969,"mill_d"
"372",2015-03-25,8.46,11230,0.00355240160436798,"mill_d"
"373",2015-03-26,8.8,28110,0.0394025478660289,"mill_d"
"374",2015-03-27,8.89,7955,0.0101753280416523,"mill_d"
"375",2015-03-30,8.5,11140,-0.0448608860295425,"mill_d"
"376",2015-03-31,7.69,47258,-0.100145379978718,"mill_d"
"377",2015-04-01,7.72,62590,0.00389358051913202,"mill_d"
"378",2015-04-02,8.1,85951,0.0480496976417086,"mill_d"
"379",2015-04-06,9.05,62962,0.110900696033442,"mill_d"
"380",2015-04-07,9.7,47738,0.0693611277975021,"mill_d"
"381",2015-04-08,8.75,31096,-0.103072185139814,"mill_d"
"382",2015-04-09,8.83,16051,0.00910131424634564,"mill_d"
"383",2015-04-10,8.65,24126,-0.0205956936720808,"mill_d"
"384",2015-04-13,8.48,13075,-0.0198488711399762,"mill_d"
"385",2015-04-14,8.8,12851,0.0370412716803492,"mill_d"
"386",2015-04-15,9.51,30560,0.077592155073138,"mill_d"
"387",2015-04-16,10.15,30215,0.0651298289304973,"mill_d"
"388",2015-04-17,10.05,36679,-0.00990107098271142,"mill_d"
"389",2015-04-20,9.75,39463,-0.0303053494953289,"mill_d"
"390",2015-04-21,9.35,36345,-0.0418909417091604,"mill_d"
"391",2015-04-22,9.09,70063,-0.0282014351112081,"mill_d"
"392",2015-04-23,9.2,23946,0.0120285758656071,"mill_d"
"393",2015-04-24,9.18,26092,-0.00217627942259568,"mill_d"
"394",2015-04-27,9.22,23164,0.00434783293610375,"mill_d"
"395",2015-04-28,9.12,38047,-0.0109052334822626,"mill_d"
"396",2015-04-29,9.5,30301,0.0408219945202553,"mill_d"
"397",2015-04-30,6.94,218518,-0.313990024087782,"mill_d"
"398",2015-05-01,6.52,122133,-0.0624273985801516,"mill_d"
"399",2015-05-04,6.77,72407,0.0376267109856221,"mill_d"
"400",2015-05-05,6.48,56930,-0.0437805765600003,"mill_d"
"401",2015-05-06,4.64,215002,-0.334006144126019,"mill_d"
"402",2015-05-07,4.42,66072,-0.0485746701485572,"mill_d"
"403",2015-05-08,4.74,81985,0.0698974396173784,"mill_d"
"404",2015-05-11,4.71,58021,-0.00634922767865875,"mill_d"
"405",2015-05-12,4.65,5900,-0.0128206884290614,"mill_d"
"406",2015-05-13,4.24,28058,-0.0923039503553986,"mill_d"
"407",2015-05-14,3.7,55858,-0.136230449593687,"mill_d"
"408",2015-05-15,3.41,52664,-0.0816205283547535,"mill_d"
"409",2015-05-18,3.17,61454,-0.0729807034062362,"mill_d"
"410",2015-05-19,3.1,35290,-0.0223294763980886,"mill_d"
"411",2015-05-20,3.6,45121,0.149531733970964,"mill_d"
"412",2015-05-21,3.47,91730,-0.0367792515032963,"mill_d"
"413",2015-05-22,3.3,105662,-0.0502321254863334,"mill_d"
"414",2015-05-26,3.26,27236,-0.0121952730938184,"mill_d"
"415",2015-05-27,3.39,33889,0.0391027260137429,"mill_d"
"416",2015-05-28,3.66,20040,0.0766332260209159,"mill_d"
"417",2015-05-29,3.48,5861,-0.050430853626892,"mill_d"
"418",2015-06-01,3.27,18465,-0.0622423088772208,"mill_d"
"419",2015-06-02,3.17,58460,-0.0310583970199729,"mill_d"
"420",2015-06-03,3.3,50717,0.0401908805832454,"mill_d"
"421",2015-06-04,3.1,27360,-0.062520356981334,"mill_d"
"422",2015-06-05,3.14,9335,0.0128206884290614,"mill_d"
"423",2015-06-08,3.2,8460,0.0189280098855189,"mill_d"
